DATAFLOW,LAST UPDATE,freq,s_adj,age,unit,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Percentage of total population,Total,Switzerland,2014-Q3,3.8,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Percentage of total population,Total,Switzerland,2014-Q4,3.3,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Percentage of total population,Total,Switzerland,2015-Q1,3.6,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Percentage of total population,Total,Switzerland,2015-Q2,3.3,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Percentage of total population,Total,Switzerland,2015-Q3,3.9,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Percentage of total population,Total,Switzerland,2015-Q4,3.7,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Percentage of total population,Total,Switzerland,2016-Q1,4.1,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Percentage of total population,Total,Switzerland,2016-Q2,3.5,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Percentage of total population,Total,Switzerland,2016-Q3,3.9,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Percentage of total population,Total,Switzerland,2016-Q4,3.5,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Percentage of total population,Total,Switzerland,2017-Q1,4.0,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Percentage of total population,Total,Switzerland,2017-Q2,3.3,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Percentage of total population,Total,Switzerland,2017-Q3,3.8,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Percentage of total population,Total,Switzerland,2017-Q4,3.5,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Percentage of total population,Total,Switzerland,2018-Q1,4.0,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Percentage of total population,Total,Switzerland,2018-Q2,3.5,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Percentage of total population,Total,Switzerland,2018-Q3,3.4,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Percentage of total population,Total,Switzerland,2018-Q4,3.5,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Percentage of total population,Total,Switzerland,2019-Q1,3.8,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Percentage of total population,Total,Switzerland,2019-Q2,3.2,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Percentage of total population,Total,Switzerland,2019-Q3,3.5,,
